jersey_number,ratio_peak_speed,minutes_remaining,last15_passes_top_third,runs_per_minute_played,cumul_sprints,minute_out,formation_offensiveness,ratio_passes_top_third,top_third_press_share_above_team_avg,is_home_int,pos_D,pos_M
8.0,2.609336609336609,45.0,13.0,0.0666666666666666,4.0,90.0,16.0,1.0,-0.1935064935064935,1,0,1
9.0,2.736093143596378,19.0,4.0,0.4333333333333333,2.0,64.0,16.0,1.0,-0.1935064935064935,1,0,0
10.0,2.739795918367347,19.0,5.0,0.6,4.0,64.0,16.0,1.0,-0.1935064935064935,1,0,1
14.0,3.0,19.0,3.0,0.7666666666666667,8.0,64.0,16.0,1.0,-0.1935064935064935,1,1,0
15.0,3.0,45.0,2.0,0.7,9.0,90.0,16.0,1.0,0.0564935064935064,1,1,0
16.0,2.9759450171821307,45.0,6.0,0.6333333333333333,7.0,90.0,16.0,1.0,0.0564935064935064,1,0,1
17.0,2.571899012074643,37.0,7.0,0.7666666666666667,7.0,82.0,16.0,1.0,0.3064935064935065,1,0,1
18.0,2.3765853658536584,45.0,11.0,0.8,15.0,90.0,16.0,1.0,-0.1935064935064935,1,1,0
4.0,2.698136645962733,45.0,2.0,1.1,2.0,90.0,19.0,1.0,0.3064935064935065,0,1,0
6.0,3.0,21.0,3.0,0.7,5.0,66.0,19.0,1.0,0.235064935064935,0,0,1
7.0,2.683098591549296,35.0,7.0,1.0666666666666669,6.0,80.0,19.0,1.0,0.0064935064935064,0,0,0
9.0,3.0,45.0,5.0,0.3333333333333333,8.0,90.0,19.0,1.0,-0.2109159779614325,0,0,0
10.0,2.918727915194346,45.0,3.0,0.6666666666666666,7.0,90.0,19.0,1.0,0.0390840220385674,0,0,1
15.0,2.315923566878981,45.0,4.0,0.6333333333333333,1.0,90.0,19.0,1.0,0.2890840220385675,0,1,0
16.0,2.118811881188119,45.0,11.0,0.9666666666666668,2.0,90.0,19.0,1.0,0.0390840220385674,0,1,0
17.0,3.0,35.0,5.0,0.7333333333333333,11.0,80.0,19.0,1.0,-0.1200068870523416,0,0,1
18.0,2.869415807560137,45.0,14.0,0.3333333333333333,3.0,90.0,19.0,1.0,-0.2109159779614325,0,1,0
20.0,2.9887920298879207,21.0,9.0,0.6333333333333333,15.0,66.0,19.0,1.0,-0.1442493112947658,0,0,0
2.0,3.169230769230769,30.0,4.0,0.7666666666666667,5.0,90.0,16.0,1.0,0.3890840220385674,1,1,0
3.0,3.9383886255924176,30.0,2.0,0.5666666666666667,4.0,90.0,16.0,1.0,-0.1484159779614325,1,1,0
8.0,3.3169533169533167,30.0,13.0,1.3,4.0,90.0,16.0,1.0,0.2890840220385675,1,0,1
9.0,4.0,4.0,4.0,0.0333333333333333,3.0,64.0,16.0,1.0,-0.2109159779614325,1,0,0
10.0,4.0,4.0,5.0,0.0444444444444444,7.0,64.0,16.0,1.0,-0.1656204906204906,1,0,1
14.0,3.3721973094170403,4.0,3.0,0.4222222222222222,10.0,64.0,16.0,1.0,-0.1656204906204906,1,1,0
15.0,3.352750809061489,30.0,2.0,0.5333333333333333,14.0,90.0,16.0,1.0,-0.1656204906204906,1,1,0
16.0,3.468499427262314,30.0,6.0,0.6444444444444445,9.0,90.0,16.0,1.0,-0.0545093795093795,1,0,1
17.0,3.7980241492864986,22.0,7.0,0.5777777777777777,11.0,82.0,16.0,1.0,0.0343795093795094,1,0,1
18.0,3.266341463414634,30.0,11.0,0.6666666666666666,17.0,90.0,16.0,1.0,0.101046176046176,1,1,0
4.0,3.890683229813664,30.0,2.0,0.7333333333333333,4.0,90.0,19.0,1.0,0.1677128427128427,0,1,0
6.0,3.7047970479704793,6.0,3.0,0.6888888888888889,6.0,66.0,19.0,1.0,-0.1656204906204906,0,0,1
7.0,3.910798122065728,20.0,7.0,1.022222222222222,10.0,80.0,19.0,1.0,0.0843795093795093,0,0,0
9.0,3.559322033898306,30.0,5.0,0.6,16.0,90.0,19.0,1.0,0.2093795093795094,0,0,0
10.0,3.3733804475853946,30.0,3.0,1.1111111111111112,7.0,90.0,19.0,1.0,0.120093795093795,0,0,1
15.0,4.0,30.0,4.0,0.3555555555555555,3.0,90.0,19.0,1.0,-0.2280986502630184,0,1,0
16.0,3.485148514851485,30.0,11.0,0.6222222222222222,6.0,90.0,19.0,1.0,-0.0462804684448365,0,1,0
17.0,2.6291666666666664,20.0,5.0,0.6666666666666666,11.0,80.0,19.0,1.0,0.1355377133733452,0,0,1
18.0,4.0,30.0,14.0,0.9777777777777776,4.0,90.0,19.0,1.0,0.0719013497369815,0,1,0
20.0,4.0,6.0,9.0,0.6444444444444445,18.0,66.0,19.0,1.0,-0.1104515914394889,0,0,0
2.0,4.021978021978023,15.0,4.0,0.2666666666666666,6.0,90.0,16.0,1.0,-0.0852415074058755,1,1,0
3.0,3.619668246445498,15.0,2.0,0.5555555555555556,4.0,90.0,16.0,1.0,-0.1228354923682815,1,1,0
7.0,0.8,15.0,5.0,0.7777777777777778,5.0,90.0,16.0,0.8,0.4642090420446739,1,1,0
8.0,3.6179361179361176,15.0,13.0,0.5777777777777777,4.0,90.0,16.0,1.0,-0.1780986502630184,1,0,1
15.0,4.449838187702266,15.0,2.0,1.2444444444444445,15.0,90.0,16.0,1.0,0.3274569052925372,1,1,0
16.0,3.7170675830469646,15.0,6.0,0.0222222222222222,9.0,90.0,16.0,1.0,-0.2280986502630184,1,0,1
17.0,4.143798024149286,7.0,7.0,0.05,13.0,82.0,16.0,1.0,-0.1809398204135046,1,0,1
18.0,3.268292682926829,15.0,11.0,0.3666666666666666,17.0,90.0,16.0,1.0,-0.1809398204135046,1,1,0
20.0,0.8000000000000002,15.0,4.0,0.5166666666666667,0.0,90.0,16.0,0.8,-0.1809398204135046,1,0,0
21.0,0.8,15.0,1.0,0.5166666666666667,3.0,90.0,16.0,0.8,-0.0380826775563617,1,0,1
4.0,4.08695652173913,15.0,2.0,0.5833333333333334,4.0,90.0,19.0,1.0,0.0190601795864953,0,1,0
7.0,5.0,5.0,7.0,0.7166666666666667,12.0,80.0,19.0,1.0,0.1874812322180743,0,0,0
8.0,0.6666666666666666,15.0,3.0,0.7333333333333333,0.0,90.0,19.0,0.6666666666666666,0.0690601795864953,0,0,1
9.0,4.242584745762712,15.0,5.0,0.75,20.0,90.0,19.0,1.0,-0.1809398204135046,0,0,0
10.0,3.545347467608952,15.0,3.0,1.0666666666666669,7.0,90.0,19.0,1.0,0.0190601795864953,0,0,1
11.0,0.6666666666666666,15.0,6.0,0.6833333333333333,1.0,90.0,19.0,0.6666666666666666,0.20367556420188,0,0,0
15.0,3.969907407407407,15.0,4.0,1.0333333333333334,3.0,90.0,19.0,1.0,0.2635046240309397,0,1,0
16.0,3.586358635863586,15.0,11.0,0.4166666666666667,6.0,90.0,19.0,1.0,-0.2556379301031707,0,1,0
17.0,3.734375,5.0,5.0,0.6,12.0,80.0,19.0,1.0,0.0384797169556527,0,0,1
18.0,3.819290465631929,15.0,14.0,0.7,4.0,90.0,19.0,1.0,0.2999176254523848,0,1,0
2.0,1.0,75.0,14.0,1.1666666666666667,2.0,90.0,19.0,1.0,-0.0056379301031707,1,1,0
3.0,1.0,75.0,0.0,0.5833333333333334,2.0,90.0,19.0,0.0,-0.1379908712796413,1,1,0
4.0,1.0,75.0,2.0,0.3833333333333333,1.0,90.0,19.0,1.0,-0.1306379301031707,1,1,0
5.0,1.0,31.0,4.0,0.6166666666666667,0.0,46.0,19.0,1.0,-0.1192742937395344,1,1,0
6.0,1.0,75.0,10.0,0.7166666666666667,1.0,90.0,19.0,1.0,0.4110287365634958,1,0,1
7.0,1.0,75.0,16.0,0.6,3.0,90.0,19.0,1.0,-0.1889712634365041,1,0,1
8.0,1.0,75.0,4.0,1.2166666666666666,0.0,90.0,19.0,1.0,0.3443620698968292,1,0,1
11.0,1.0,65.0,6.0,0.0166666666666666,3.0,80.0,19.0,1.0,-0.2556379301031707,1,0,0
17.0,1.0,45.0,10.0,0.04,5.0,60.0,19.0,1.0,-0.3246642246642247,1,0,0
21.0,1.0,45.0,6.0,0.3466666666666667,5.0,60.0,19.0,1.0,-0.2477411477411477,1,0,0
2.0,1.0,75.0,5.0,0.4266666666666667,1.0,90.0,17.0,1.0,-0.3246642246642247,0,1,0
3.0,1.0,75.0,29.0,0.75,3.0,90.0,17.0,1.0,0.0,0,1,0
4.0,1.0,75.0,9.0,0.4266666666666667,4.0,90.0,17.0,1.0,-0.1818070818070818,0,1,0
5.0,1.0,75.0,15.0,0.68,1.0,90.0,17.0,1.0,-0.3246642246642247,0,1,0
7.0,1.0,62.0,11.0,0.9333333333333332,0.0,77.0,17.0,1.0,-0.1708180708180708,0,0,1
8.0,1.0,75.0,13.0,0.6,2.0,90.0,17.0,1.0,0.1039072039072038,0,0,1
9.0,1.0,47.0,2.0,0.8933333333333333,2.0,62.0,17.0,1.0,0.1197802197802197,0,0,0
10.0,1.0,75.0,17.0,0.1666666666666666,0.0,90.0,17.0,1.0,0.6753357753357754,0,0,1
19.0,1.0,73.0,6.0,0.5833333333333334,3.0,88.0,17.0,1.0,0.6753357753357754,0,0,1
20.0,1.0,75.0,13.0,0.3733333333333333,1.0,90.0,17.0,1.0,-0.2016361609479794,0,0,1
2.0,2.0,60.0,14.0,0.64,3.0,90.0,19.0,1.0,0.3773112074730732,1,1,0
3.0,1.5802781289506953,60.0,0.0,0.3,2.0,90.0,19.0,0.0,-0.2016361609479794,1,1,0
4.0,1.497326203208556,60.0,2.0,1.0933333333333333,1.0,90.0,19.0,1.0,0.1555066961948776,1,1,0
5.0,1.9971264367816093,16.0,4.0,0.4933333333333333,0.0,46.0,19.0,1.0,-0.0905250498368683,1,1,0
6.0,1.757085020242915,60.0,10.0,0.8,1.0,90.0,19.0,1.0,0.0,1,0,1
7.0,1.9285714285714288,60.0,16.0,0.36,5.0,90.0,19.0,1.0,-0.0766361609479794,1,0,1
8.0,2.0,60.0,4.0,0.5466666666666666,1.0,90.0,19.0,1.0,-0.0712013783392838,1,0,1
11.0,1.972192513368984,50.0,6.0,0.64,6.0,80.0,19.0,1.0,0.4454226625814323,1,0,0
17.0,1.937575030012005,30.0,10.0,0.5466666666666666,8.0,60.0,19.0,1.0,-0.1349694942813128,1,0,0
21.0,2.0,30.0,6.0,0.0133333333333333,9.0,60.0,19.0,1.0,-0.2016361609479794,1,0,0
2.0,1.974160206718346,60.0,5.0,0.0,3.0,90.0,17.0,1.0,0.0,0,1,0
3.0,2.0,60.0,29.0,0.6666666666666666,6.0,90.0,17.0,1.0,0.1791666666666666,0,1,0
4.0,1.904205607476636,60.0,9.0,0.4,7.0,90.0,17.0,1.0,-0.1541666666666666,0,1,0
5.0,2.0,60.0,15.0,0.5333333333333333,6.0,90.0,17.0,1.0,0.0,0,1,0
7.0,2.0,47.0,11.0,0.5333333333333333,1.0,77.0,17.0,1.0,-0.1541666666666666,0,0,1
8.0,2.0,60.0,13.0,0.8666666666666667,3.0,90.0,17.0,1.0,-0.1541666666666666,0,0,1
9.0,1.739524348810872,32.0,2.0,0.8,3.0,62.0,17.0,1.0,-0.1541666666666666,0,0,0
10.0,2.0,60.0,17.0,0.5333333333333333,2.0,90.0,17.0,1.0,0.0,0,0,1
19.0,1.7345971563981044,58.0,6.0,0.6666666666666666,5.0,88.0,17.0,1.0,-0.1541666666666666,0,0,1
20.0,1.937244201909959,60.0,13.0,0.9333333333333332,1.0,90.0,17.0,1.0,0.3458333333333333,0,0,1
2.0,2.36,45.0,14.0,1.4,3.0,90.0,19.0,1.0,0.2458333333333333,1,1,0
3.0,2.571428571428572,45.0,0.0,0.4,2.0,90.0,19.0,0.0,0.0,1,1,0
4.0,2.570855614973262,45.0,2.0,0.6,1.0,90.0,19.0,1.0,-0.137037037037037,1,1,0
5.0,3.0,1.0,4.0,0.7333333333333333,2.0,46.0,19.0,1.0,-0.4703703703703704,1,1,0
6.0,3.0,45.0,10.0,1.1333333333333333,3.0,90.0,19.0,1.0,-0.4703703703703704,1,0,1
7.0,2.6015625,45.0,16.0,0.4666666666666667,7.0,90.0,19.0,1.0,0.0296296296296296,1,0,1
8.0,3.0,45.0,4.0,0.7333333333333333,5.0,90.0,19.0,1.0,0.1962962962962962,1,0,1
11.0,2.772192513368984,35.0,6.0,0.5333333333333333,8.0,80.0,19.0,1.0,0.5296296296296297,1,0,0
17.0,3.0,15.0,10.0,0.4,12.0,60.0,19.0,1.0,0.5296296296296297,1,0,0
21.0,2.7009544008483566,15.0,6.0,0.0,13.0,60.0,19.0,1.0,0.0,1,0,0
2.0,2.9069767441860463,45.0,5.0,0.7333333333333333,6.0,90.0,17.0,1.0,-0.137037037037037,0,1,0
3.0,2.8769931662870163,45.0,29.0,0.5333333333333333,8.0,90.0,17.0,1.0,-0.0703703703703703,0,1,0
4.0,3.0,45.0,9.0,0.0,8.0,90.0,17.0,1.0,0.0,0,1,0
5.0,2.59245283018868,45.0,15.0,0.5333333333333333,6.0,90.0,17.0,1.0,0.0699735449735449,0,1,0
7.0,3.0,32.0,11.0,0.3,3.0,77.0,17.0,1.0,-0.2633597883597883,0,0,1
8.0,3.0,45.0,13.0,0.3,4.0,90.0,17.0,1.0,0.0,0,0,1
9.0,3.0,17.0,2.0,0.4,5.0,62.0,17.0,1.0,0.2366402116402116,0,0,0
10.0,2.918592964824121,45.0,17.0,0.5666666666666667,5.0,90.0,17.0,1.0,-0.2633597883597883,0,0,1
19.0,2.7582938388625595,43.0,6.0,0.7,6.0,88.0,17.0,1.0,0.1366402116402116,0,0,1
20.0,3.0,45.0,13.0,0.4666666666666667,3.0,90.0,17.0,1.0,-0.2633597883597883,0,0,1
2.0,3.035555555555556,30.0,14.0,0.6333333333333333,3.0,90.0,19.0,1.0,0.0699735449735449,1,1,0
3.0,3.2111251580278126,30.0,0.0,0.9666666666666668,2.0,90.0,19.0,0.0,0.1116402116402116,1,1,0
4.0,3.9518716577540105,30.0,2.0,1.1333333333333333,2.0,90.0,19.0,1.0,0.1652116402116402,1,1,0
6.0,3.9546599496221657,30.0,10.0,0.4666666666666667,4.0,90.0,19.0,1.0,0.0,1,0,1
7.0,3.75,30.0,16.0,0.5666666666666667,11.0,90.0,19.0,1.0,0.0799382716049382,1,0,1
8.0,3.4327272727272726,30.0,4.0,0.6333333333333333,5.0,90.0,19.0,1.0,-0.4200617283950617,1,0,1
11.0,3.875935828877006,20.0,6.0,1.1,14.0,80.0,19.0,1.0,-0.4200617283950617,1,0,0
13.0,1.0,30.0,11.0,0.5666666666666667,1.0,90.0,19.0,1.0,0.1799382716049382,1,1,0
17.0,3.820372398685651,0.0,10.0,0.6333333333333333,14.0,60.0,19.0,1.0,-0.0867283950617284,1,0,0
21.0,3.541887592788972,0.0,6.0,0.3666666666666666,16.0,60.0,19.0,1.0,0.5799382716049383,1,0,0
2.0,4.0,30.0,5.0,0.4333333333333333,10.0,90.0,17.0,1.0,0.4549382716049382,0,1,0
3.0,3.767653758542141,30.0,29.0,0.0,12.0,90.0,17.0,1.0,0.0,0,1,0
4.0,3.88683351468988,30.0,9.0,0.6666666666666666,10.0,90.0,17.0,1.0,-0.1700617283950617,0,1,0
5.0,3.5823899371069183,30.0,15.0,0.3666666666666666,7.0,90.0,17.0,1.0,-0.1978395061728395,0,1,0
7.0,3.8406374501992033,17.0,11.0,0.0,4.0,77.0,17.0,1.0,0.0,0,0,1
8.0,3.2400455062571107,30.0,13.0,0.4888888888888889,5.0,90.0,17.0,1.0,-0.0009077342410676,0,0,1
9.0,3.350293542074364,2.0,2.0,0.2666666666666666,6.0,62.0,17.0,1.0,-0.2736350069683403,0,0,0
10.0,3.0592964824120608,30.0,17.0,0.3111111111111111,7.0,90.0,17.0,1.0,0.0,0,0,1
19.0,4.0,28.0,6.0,0.4666666666666667,9.0,88.0,17.0,1.0,0.1263649930316597,0,0,1
20.0,4.0,30.0,13.0,0.5777777777777777,6.0,90.0,17.0,1.0,-0.2736350069683403,0,0,1
2.0,4.666666666666667,15.0,14.0,0.6888888888888889,4.0,90.0,19.0,1.0,0.1708094374761041,1,1,0
3.0,3.938053097345133,15.0,0.0,0.5555555555555556,2.0,90.0,19.0,0.0,-0.2736350069683403,1,1,0
4.0,4.659090909090909,15.0,2.0,0.5777777777777777,2.0,90.0,19.0,1.0,0.0120792787459453,1,1,0
6.0,5.0,15.0,10.0,0.9555555555555556,7.0,90.0,19.0,1.0,0.1708094374761041,1,0,1
7.0,3.8950892857142856,15.0,16.0,1.022222222222222,11.0,90.0,19.0,1.0,0.3417496084162751,1,0,1
8.0,4.072727272727273,15.0,4.0,0.6,5.0,90.0,19.0,1.0,-0.4191666666666666,1,0,1
11.0,5.0,5.0,6.0,0.5777777777777777,16.0,80.0,19.0,1.0,-0.0191666666666666,1,0,0
13.0,1.7053087757313108,15.0,11.0,0.6444444444444445,5.0,90.0,19.0,1.0,-0.0858333333333333,1,1,0
20.0,1.0666666666666669,15.0,14.0,0.9111111111111112,3.0,90.0,19.0,1.0666666666666669,-0.2191666666666666,1,0,0
23.0,1.0666666666666669,15.0,5.0,0.6,4.0,90.0,19.0,1.0666666666666669,0.2058333333333333,1,0,0
2.0,4.533410138248848,15.0,5.0,0.5777777777777777,13.0,90.0,17.0,1.0,0.0808333333333333,0,1,0
3.0,4.601366742596811,15.0,29.0,0.3555555555555555,15.0,90.0,17.0,1.0,0.3308333333333333,0,1,0
4.0,4.363438520130577,15.0,9.0,0.5111111111111111,11.0,90.0,17.0,1.0,0.3808333333333334,0,1,0
5.0,5.0,15.0,15.0,0.0222222222222222,8.0,90.0,17.0,1.0,0.0,0,1,0
7.0,5.0,2.0,11.0,0.6,6.0,77.0,17.0,1.0,-0.1691666666666666,0,0,1
8.0,4.886234357224119,15.0,13.0,0.4222222222222222,9.0,90.0,17.0,1.0,-0.0858333333333333,0,0,1
10.0,3.9798994974874375,15.0,17.0,0.0,8.0,90.0,17.0,1.0,-0.25631993006993,0,0,1
19.0,4.418103448275862,13.0,6.0,0.5166666666666667,12.0,88.0,17.0,1.0,-0.00631993006993,0,0,1
20.0,3.95615866388309,15.0,13.0,0.2666666666666666,7.0,90.0,17.0,1.0,-0.25631993006993,0,0,1
22.0,0.9333333333333332,15.0,1.0,0.35,3.0,90.0,17.0,0.9333333333333332,0.0,0,0,0
2.0,1.0,75.0,2.0,0.5666666666666667,0.0,90.0,19.0,1.0,-0.19381993006993,1,1,0
3.0,1.0,75.0,6.0,0.7666666666666667,2.0,90.0,19.0,1.0,0.1982255244755245,1,1,0
6.0,1.0,75.0,6.0,0.5666666666666667,3.0,90.0,19.0,1.0,-0.25631993006993,1,0,1
7.0,1.0,50.0,6.0,0.5833333333333334,0.0,65.0,19.0,1.0,0.1282954545454546,1,0,0
8.0,1.0,59.0,8.0,0.2666666666666666,0.0,74.0,19.0,1.0,0.2436800699300699,1,0,1
11.0,1.0,59.0,9.0,0.9333333333333332,2.0,74.0,19.0,1.0,0.2052185314685315,1,0,1
15.0,1.0,75.0,7.0,1.1,2.0,90.0,19.0,1.0,0.1936800699300699,1,0,1
18.0,1.0,75.0,4.0,0.5833333333333334,2.0,90.0,19.0,1.0,-0.3277770873464653,1,0,1
21.0,1.0,75.0,0.0,0.7,3.0,90.0,19.0,0.0,0.0293657697963918,1,1,0
22.0,1.0,75.0,5.0,0.6333333333333333,2.0,90.0,19.0,1.0,-0.1055548651242431,1,1,0
2.0,1.0,75.0,12.0,0.9333333333333332,1.0,90.0,17.0,1.0,-0.0277770873464653,0,1,0
3.0,1.0,75.0,0.0,0.6166666666666667,0.0,90.0,17.0,0.0,0.2722229126535346,0,1,0
4.0,1.0,75.0,13.0,0.65,0.0,90.0,17.0,1.0,0.1267683671989892,0,1,0
5.0,1.0,75.0,14.0,0.4,3.0,90.0,17.0,1.0,0.2722229126535346,0,0,1
6.0,1.0,31.0,4.0,0.55,3.0,46.0,17.0,1.0,0.2833340237646458,0,0,1
7.0,1.0,50.0,15.0,0.0333333333333333,2.0,65.0,17.0,1.0,-0.3277770873464653,0,0,0
9.0,1.0,63.0,4.0,0.65,2.0,78.0,17.0,1.0,-0.0777770873464653,0,0,0
10.0,1.0,75.0,31.0,0.4833333333333333,2.0,90.0,17.0,1.0,-0.1172507715569916,0,0,1
11.0,1.0,63.0,30.0,0.0266666666666666,2.0,78.0,17.0,1.0,-0.2434445701357466,0,0,0
15.0,1.0,50.0,22.0,0.5466666666666666,4.0,65.0,17.0,1.0,-0.0126753393665158,0,1,0
2.0,2.0,60.0,2.0,0.24,0.0,90.0,19.0,1.0,-0.2434445701357466,1,1,0
3.0,1.6624040920716112,60.0,6.0,0.3466666666666667,2.0,90.0,19.0,1.0,0.0,1,1,0
6.0,1.784503631961259,60.0,6.0,0.6,4.0,90.0,19.0,1.0,-0.0434445701357465,1,0,1
7.0,2.0,35.0,6.0,0.68,3.0,65.0,19.0,1.0,0.227143665158371,1,0,0
8.0,2.0,44.0,8.0,0.5333333333333333,4.0,74.0,19.0,1.0,-0.1809445701357466,1,0,1
11.0,2.0,44.0,9.0,0.64,6.0,74.0,19.0,1.0,0.227143665158371,1,0,1
15.0,1.839704069050555,60.0,7.0,0.5333333333333333,3.0,90.0,19.0,1.0,-0.0434445701357465,1,0,1
18.0,1.9889988998899888,60.0,4.0,0.6875,9.0,90.0,19.0,1.0,0.5565554298642534,1,0,1
21.0,1.9725,60.0,0.0,1.0,4.0,90.0,19.0,0.0,-0.2434445701357466,1,1,0
22.0,1.971119133574007,60.0,5.0,0.6133333333333333,4.0,90.0,19.0,1.0,-0.1392584786754747,1,1,0
2.0,2.0,60.0,12.0,0.72,6.0,90.0,17.0,1.0,0.0274081879911919,0,1,0
3.0,2.0,60.0,0.0,0.6,2.0,90.0,17.0,0.0,-0.1392584786754747,0,1,0
4.0,2.0,60.0,13.0,0.8666666666666667,1.0,90.0,17.0,1.0,0.0065748546578586,0,1,0
5.0,1.9363207547169807,60.0,14.0,0.6266666666666667,6.0,90.0,17.0,1.0,0.3863825469655509,0,0,1
6.0,1.7177914110429446,16.0,4.0,0.68,3.0,46.0,17.0,1.0,0.1607415213245253,0,0,1
7.0,1.910941475826972,35.0,15.0,0.6,3.0,65.0,17.0,1.0,0.2592922459622064,0,0,0
9.0,2.0,48.0,4.0,0.04,4.0,78.0,17.0,1.0,-0.3059251453421414,0,0,0
10.0,2.0,60.0,31.0,0.6666666666666666,4.0,90.0,17.0,1.0,-0.1241069635239595,0,0,1
11.0,2.0,48.0,30.0,0.5066666666666667,3.0,78.0,17.0,1.0,-0.0259251453421413,0,0,0
15.0,2.0,35.0,22.0,0.6428571428571429,8.0,65.0,17.0,1.0,-0.1059251453421413,0,1,0
2.0,3.0,45.0,2.0,0.2,0.0,90.0,19.0,1.0,0.0,1,1,0
6.0,2.6077481840193704,45.0,6.0,0.4666666666666667,4.0,90.0,19.0,1.0,-0.2291666666666666,1,0,1
7.0,2.7101449275362324,20.0,6.0,0.4666666666666667,4.0,65.0,19.0,1.0,-0.2291666666666666,1,0,0
8.0,2.5660377358490565,29.0,8.0,0.8,4.0,74.0,19.0,1.0,-0.2291666666666666,1,0,1
11.0,2.909090909090909,29.0,9.0,0.6,7.0,74.0,19.0,1.0,0.7708333333333334,1,0,1
15.0,2.715166461159063,45.0,7.0,0.6666666666666666,4.0,90.0,19.0,1.0,-0.2291666666666666,1,0,1
18.0,2.891089108910891,45.0,4.0,1.0666666666666669,13.0,90.0,19.0,1.0,0.2708333333333333,1,0,1
21.0,2.58,45.0,0.0,0.8666666666666667,4.0,90.0,19.0,0.0,-0.2291666666666666,1,1,0
22.0,2.5487364620938626,45.0,5.0,0.6,4.0,90.0,19.0,1.0,0.0,1,1,0
2.0,2.996372430471584,45.0,12.0,0.7333333333333333,8.0,90.0,17.0,1.0,0.0,0,1,0
3.0,2.3504784688995217,45.0,0.0,1.0666666666666669,2.0,90.0,17.0,0.0,0.1041666666666666,0,1,0
4.0,2.727653631284916,45.0,13.0,0.7333333333333333,1.0,90.0,17.0,1.0,-0.395021645021645,0,1,0
5.0,2.3702830188679247,45.0,14.0,0.4666666666666667,6.0,90.0,17.0,1.0,-0.395021645021645,0,0,1
6.0,2.4809815950920244,1.0,4.0,0.4,3.0,46.0,17.0,1.0,-0.2950216450216449,0,0,1
7.0,2.675572519083969,20.0,15.0,0.6,3.0,65.0,17.0,1.0,-0.2283549783549783,0,0,0
9.0,2.7898550724637685,33.0,4.0,0.8666666666666667,8.0,78.0,17.0,1.0,0.004978354978355,0,0,0
10.0,2.560700876095119,45.0,31.0,0.7333333333333333,4.0,90.0,17.0,1.0,0.1764069264069264,0,0,1
11.0,2.89841986455982,33.0,30.0,1.0666666666666669,4.0,78.0,17.0,1.0,0.604978354978355,0,0,0
15.0,2.915919282511211,20.0,22.0,0.7333333333333333,10.0,65.0,17.0,1.0,0.4621212121212121,0,1,0
2.0,4.0,30.0,2.0,0.5333333333333333,1.0,90.0,19.0,1.0,0.354978354978355,1,1,0
3.0,3.984654731457801,30.0,6.0,0.8666666666666667,4.0,90.0,19.0,1.3333333333333333,0.104978354978355,1,1,0
6.0,3.9903147699757873,30.0,6.0,0.0666666666666666,6.0,90.0,19.0,1.0,-0.395021645021645,1,0,1
7.0,3.391304347826087,5.0,6.0,0.1,4.0,65.0,19.0,1.0,0.0,1,0,0
8.0,3.552201257861635,14.0,8.0,0.3666666666666666,4.0,74.0,19.0,1.0,-0.0976923076923076,1,0,1
11.0,3.227833894500561,14.0,9.0,0.3,8.0,74.0,19.0,1.0,-0.0976923076923076,1,0,1
15.0,3.4722564734895194,30.0,7.0,0.7666666666666667,4.0,90.0,19.0,1.0,-0.0207692307692307,1,0,1
18.0,3.744774477447745,30.0,4.0,0.6333333333333333,17.0,90.0,19.0,1.0,0.1023076923076923,1,0,1
21.0,4.0,30.0,0.0,0.8666666666666667,6.0,90.0,19.0,0.0,-0.0976923076923076,1,1,0
22.0,3.398315282791817,30.0,5.0,1.0333333333333334,4.0,90.0,19.0,1.0,0.1023076923076923,1,1,0
2.0,3.825876662636034,30.0,12.0,0.5666666666666667,10.0,90.0,17.0,1.0,-0.0976923076923076,0,1,0
3.0,2.9234449760765555,30.0,0.0,0.8666666666666667,2.0,90.0,17.0,0.0,0.0689743589743589,0,1,0
4.0,3.329608938547486,30.0,13.0,0.5333333333333333,1.0,90.0,17.0,1.0,-0.0976923076923076,0,1,0
5.0,3.5990566037735845,30.0,14.0,0.7666666666666667,7.0,90.0,17.0,1.0,0.2356410256410256,0,0,1
7.0,4.0,5.0,15.0,0.8333333333333334,6.0,65.0,17.0,1.0,-0.3552356734174916,0,0,0
9.0,3.768115942028986,18.0,4.0,0.5,12.0,78.0,17.0,1.0,-0.3552356734174916,0,0,0
10.0,3.74468085106383,30.0,31.0,0.5333333333333333,5.0,90.0,17.0,1.0,-0.2838071019889202,0,0,1
11.0,4.0,18.0,30.0,0.6666666666666666,6.0,78.0,17.0,1.0,-0.1409499591317773,0,0,0
15.0,3.197309417040359,5.0,22.0,0.7333333333333333,10.0,65.0,17.0,1.0,0.008400690218872,0,1,0
22.0,1.0,30.0,14.0,0.5666666666666667,1.0,90.0,17.0,1.0,0.0447643265825083,0,0,1
2.0,5.0,15.0,2.0,0.7666666666666667,2.0,90.0,19.0,1.0,0.4447643265825084,1,1,0
3.0,5.0,15.0,6.0,0.6333333333333333,5.0,90.0,19.0,1.25,0.4447643265825084,1,1,0
6.0,4.334140435835352,15.0,6.0,0.4333333333333333,7.0,90.0,19.0,1.0,0.2876214694396513,1,0,1
13.0,0.1333333333333333,15.0,0.0,1.0,1.0,90.0,19.0,0.0,0.2601489419671238,1,0,1
14.0,0.1333333333333333,15.0,0.0,0.0333333333333333,0.0,90.0,19.0,0.0,-0.3552356734174916,1,1,0
